# Gate ground truth — captured 2026-09-04 08:13
# CORRECTED: backend HEAD = e1fd1d475  (the earlier line here wrongly showed the FRONTEND sha — caught by ticket 28's verifier)
# frontend HEAD = 31c3786a6
#
# BRANCH NOTE, recorded 2026-09-04: both repos were switched from `main` to a branch
# `release/v2-closeout` by ANOTHER session while this pass was running. Both branches sit at
# the SAME commit as main (git rev-list --left-right --count main...HEAD = 0 0), so file
# content is identical and verdicts remain valid. But the tree can move under you: re-check
# `git rev-parse HEAD` before and after any measurement you intend to report, and say which
# SHA you measured at.
# EXIT CONTRACT: 0 = rule checked and holds. 1 = real violation. 2 = INCONCLUSIVE (prerequisite absent) — NEVER a pass.

## BACKEND (96 gates: 87 pass / 9 violation / 11 inconclusive)
1	check:replay-ledger                   (COLD_DATABASE_URL)                    was 2 — see note below
#
# check:replay-ledger is exit 1 only because scratch_head_1010 has NO drizzle.__replay table.
#   That ledger is written ONLY by `replay:chain-cold`, never by db:bootstrap. Pointed at a
#   bootstrapped database it reports every journal entry "not applied" for a reason unrelated to
#   the chain. Treat it as STILL INCONCLUSIVE — it needs a database built by replay:chain-cold.
# check:alert-ack remains inconclusive for a real reason: it needs ALERT_WEBHOOK_URL, a deployed
#   alerting endpoint, not a database. That is a DEPLOYED-class prerequisite.
# The two `:baseline` entries are --emit variants, not independent gates.
#
# CORRECTION TO THE CORRECTION: check:audit-log-privileges first showed exit 1 here, and that was
#   MY measurement error, not a defect. It emitted {"role":"tarunchintakunta","isAppRole":false,...}
#   — I had connected as the OWNER. The gate's whole point is to prove UPDATE/DELETE are revoked for
#   the NON-OWNER app role, and an owner is expected to fail it. Re-run as
#   postgres://streamline_app:ci@127.0.0.1:5432/scratch_head_1010 it emits
#   {"role":"streamline_app","isAppRole":true,"updateRevoked":true,"deleteRevoked":true,
#   "triggerPresent":true} and exits 0. ALWAYS connect as streamline_app for RLS/privilege gates;
#   the owner bypasses the very thing under test.
#
# NET: of 11 exit-2 gates, 7 are genuinely GREEN, 0 are real violations,
# 2 remain honestly inconclusive (replay-ledger, alert-ack), 2 were --emit variants, not gates.

## FINAL CORRECTION 2026-09-04 — THE 9 "RED" BACKEND GATES, RE-ADJUDICATED
# Of the 9 exit-1 results in the original sweep, only 6 are real violations. Three were artifacts:
#
1->2	verify:chat-mentions            PREREQUISITE, NOT A VIOLATION. verify-chat-mention-delivery.mjs:26-32
#	does `console.error(); process.exit(1)` when AUTH_SIGNING_KEYS is unset — exit 1 where the
#	contract requires exit 2. The log is 327 bytes and contains only that preflight line. The gate
#	proves nothing in either direction. (The mention-delivery defect is real but was proved from
#	source, not from this gate.)
1->2	verify:multi-org-employment     CRASHES, NO VERDICT. Dies in RegionRegistry.resolvePlacement:
#	"organisation kbprobe-a has no region. It must be placed before its data can be reached."
#	Still crashes when re-run as streamline_app against scratch_head_1010. Unarbitrated.
1->0	verify:membership-revocation    GREEN AT HEAD. The sweep's exit 1 was a STALE-TARGET artifact:
#	it runs `node --env-file=.env`, i.e. against the shared Neon branch sitting at 635/685.
#	Re-run against scratch_head_1010 as streamline_app: EXIT 0, 282 PASS / 0 FAIL / 67 SKIP,
#	all three summary lines PASS.
#
# GENUINELY RED (6): check:cycles · check:benchmark-manifest · check:route-budgets-http
#                    check:over-300 · check:openapi-coverage · check:test-suppressions
#
## ROLE MATTERS, AND IT CUTS BOTH WAYS — this bit me twice
# Privilege/RLS gates MUST run as the non-owner `streamline_app`; the owner bypasses the property
#   under test. check:audit-log-privileges emitted isAppRole:false + exit 1 as the owner, exit 0 as
#   streamline_app with updateRevoked/deleteRevoked true.
# Ledger/catalog gates MUST run as the OWNER; streamline_app cannot read the `drizzle` schema.
#   check:replay-ledger is exit 1 as streamline_app and exit 0 as the owner.
# check:replay-ledger also needs the RIGHT DATABASE: scratch_cold_1010 (drizzle.__replay = 685),
#   written only by replay:chain-cold. Against scratch_head_1010 it reports every entry unapplied.
#   Correct invocation: COLD_DATABASE_URL=postgres://<owner>@127.0.0.1:5432/scratch_cold_1010 -> EXIT 0.
#
## A GATE THAT PASSES OVER A STALE TARGET (new finding, confirmed)
# check:migration-ledger EXITS 0 while printing: "Ledger: 635 applied row(s) against 685 journal
#   entr(ies). Watermark 1803000010085; 50 migration(s) pending." It reads .env's DATABASE_URL and
#   asserts only that there are no orphan/duplicate/skipped rows — never that the target reached
#   head. A green here says nothing about head, and any gate using .env inherits the same 50-behind
#   target.
